============================================================
  Generated by:           Genus(TM) Synthesis Solution 21.17-s066_1
  Generated on:           May 23 2023  12:39:44 am
  Module:                 model_baseline
  Technology libraries:   scadv10_cln65gp_lvt_ff_1p1v_m40c 1.0
                          physical_cells 
  Operating conditions:   scadv10_cln65gp_lvt_ff_1p1v_m40c 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                      Instance                                            Module                        Cell Count   Cell Area   Net Area    Total Area 
    N1[6].N2[636].TR                                tmr_TRIPLICATE1h0_2024                                       2      13.200       1.067       14.267 
    N1[6].N2[635].TR                                tmr_TRIPLICATE1h1_3435                                       4      16.000       3.722       19.722 
    N1[6].N2[634].TR                                tmr_TRIPLICATE1h1_3434                                       4      16.000       3.722       19.722 
    N1[6].N2[633].TR                                tmr_TRIPLICATE1h1_3433                                       4      16.000       3.722       19.722 
    N1[6].N2[632].TR                                tmr_TRIPLICATE1h0_2023                                       2      13.200       1.067       14.267 
    N1[6].N2[631].TR                                tmr_TRIPLICATE1h1_3432                                       4      16.000       3.722       19.722 
    N1[6].N2[630].TR                                tmr_TRIPLICATE1h1_3431                                       4      16.000       3.722       19.722 
    N1[6].N2[629].TR                                tmr_TRIPLICATE1h1_3430                                       4      16.000       3.722       19.722 
    N1[6].N2[628].TR                                tmr_TRIPLICATE1h1_3429                                       4      16.000       3.722       19.722 
    N1[6].N2[627].TR                                tmr_TRIPLICATE1h0_2022                                       2      13.200       1.067       14.267 
    N1[6].N2[626].TR                                tmr_TRIPLICATE1h1_3428                                       4      16.000       3.722       19.722 
    N1[6].N2[625].TR                                tmr_TRIPLICATE1h1_3427                                       4      16.000       3.722       19.722 
    N1[6].N2[624].TR                                tmr_TRIPLICATE1h1_3426                                       4      16.000       3.722       19.722 
    N1[6].N2[623].TR                                tmr_TRIPLICATE1h0_2021                                       2      13.200       1.067       14.267 
    N1[6].N2[622].TR                                tmr_TRIPLICATE1h1_3425                                       4      16.000       3.722       19.722 
    N1[6].N2[621].TR                                tmr_TRIPLICATE1h0_2020                                       2      13.200       1.067       14.267 
    N1[6].N2[620].TR                                tmr_TRIPLICATE1h1_3424                                       4      16.000       3.722       19.722 
    N1[6].N2[619].TR                                tmr_TRIPLICATE1h0_2019                                       2      13.200       1.067       14.267 
    N1[6].N2[618].TR                                tmr_TRIPLICATE1h1_3423                                       4      16.000       3.722       19.722 
    N1[6].N2[617].TR                                tmr_TRIPLICATE1h1_3422                                       4      16.000       3.722       19.722 
    N1[6].N2[616].TR                                tmr_TRIPLICATE1h1_3421                                       4      16.000       3.722       19.722 
    N1[6].N2[615].TR                                tmr_TRIPLICATE1h1_3420                                       4      16.000       3.722       19.722 
    N1[6].N2[614].TR                                tmr_TRIPLICATE1h1_3419                                       4      16.000       3.722       19.722 
    N1[6].N2[613].TR                                tmr_TRIPLICATE1h0_2018                                       2      13.200       1.067       14.267 
    N1[6].N2[612].TR                                tmr_TRIPLICATE1h1_3418                                       4      16.000       3.722       19.722 
    N1[6].N2[611].TR                                tmr_TRIPLICATE1h0_2017                                       2      13.200       1.067       14.267 
    N1[6].N2[610].TR                                tmr_TRIPLICATE1h1_3417                                       4      16.000       3.722       19.722 
